294	35	-4984
294.083333216	35	-4959
294.166666431	35	-4904
294.249999647	35	-4901
294.333332862	35	-4901
294.416666078	35	-4895
294.499999293	35	-4879
294.583332509	35	-4869
294.666665725	35	-4858
294.74999894	35	-4849
294.833332156	35	-4853
294.916665371	35	-4867
294.999998587	35	-4885
295.083331802	35	-4896
295.166665018	35	-4896
295.249998234	35	-4891
295.333331449	35	-4891
295.416664665	35	-4894
295.49999788	35	-4893
295.583331096	35	-4901
295.666664311	35	-4917
295.749997527	35	-4944
295.833330743	35	-4965
295.916663958	35	-4986
295.999997174	35	-5002
296.083330389	35	-5009
296.166663605	35	-5004
296.24999682	35	-5001
296.333330036	35	-5002
296.416663251	35	-5003
296.499996467	35	-5004
296.583329683	35	-5027
296.666662898	35	-5054
296.749996114	35	-5091
296.833329329	35	-5089
296.916662545	35	-5088
296.99999576	35	-5086
297.083328976	35	-4995
297.166662192	35	-4814
297.249995407	35	-3953
297.333328623	35	-4995
297.416661838	35	-4995
297.499995054	35	-4994
297.583328269	35	-4991
297.666661485	35	-4985
297.749994701	35	-4799
297.833327916	35	-4797
297.916661132	35	-4752
297.999994347	35	-4688
298.083327563	35	-4663
298.166660778	35	-4600
298.249993994	35	-4593
298.33332721	35	-4597
298.416660425	35	-4596
298.499993641	35	-4596
298.583326856	35	-4596
298.666660072	35	-4576
298.749993287	35	-4575
298.833326503	35	-4583
298.916659719	35	-4597
298.999992934	35	-4477
299.08332615	35	-4522
299.166659365	35	-4571
299.249992581	35	-4566
299.333325796	35	-4555
299.416659012	35	-4541
299.499992228	35	-4527
299.583325443	35	-4514
299.666658659	35	-4505
299.749991874	35	-4488
299.83332509	35	-4504
299.916658305	35	-4508
299.999991521	35	-4547
294	34.9166666667	-5001
294.083333216	34.9166666667	-4999
294.166666431	34.9166666667	-4997
294.249999647	34.9166666667	-4956
294.333332862	34.9166666667	-4950
294.416666078	34.9166666667	-4943
294.499999293	34.9166666667	-4901
294.583332509	34.9166666667	-4899
294.666665725	34.9166666667	-4889
294.74999894	34.9166666667	-4891
294.833332156	34.9166666667	-4896
294.916665371	34.9166666667	-4901
294.999998587	34.9166666667	-4901
295.083331802	34.9166666667	-4936
295.166665018	34.9166666667	-4918
295.249998234	34.9166666667	-4900
295.333331449	34.9166666667	-4902
295.416664665	34.9166666667	-4908
295.49999788	34.9166666667	-4902
295.583331096	34.9166666667	-4908
295.666664311	34.9166666667	-4924
295.749997527	34.9166666667	-4946
295.833330743	34.9166666667	-4966
295.916663958	34.9166666667	-4986
295.999997174	34.9166666667	-5002
296.083330389	34.9166666667	-5009
296.166663605	34.9166666667	-5005
296.24999682	34.9166666667	-5001
296.333330036	34.9166666667	-5002
296.416663251	34.9166666667	-5004
296.499996467	34.9166666667	-4825
296.583329683	34.9166666667	-5004
296.666662898	34.9166666667	-5003
296.749996114	34.9166666667	-5002
296.833329329	34.9166666667	-5000
296.916662545	34.9166666667	-5088
296.99999576	34.9166666667	-5087
297.083328976	34.9166666667	-4996
297.166662192	34.9166666667	-4875
297.249995407	34.9166666667	-4994
297.333328623	34.9166666667	-4994
297.416661838	34.9166666667	-4873
297.499995054	34.9166666667	-4811
297.583328269	34.9166666667	-4808
297.666661485	34.9166666667	-4804
297.749994701	34.9166666667	-4798
297.833327916	34.9166666667	-4746
297.916661132	34.9166666667	-4701
297.999994347	34.9166666667	-4665
298.083327563	34.9166666667	-4635
298.166660778	34.9166666667	-4599
298.249993994	34.9166666667	-4596
298.33332721	34.9166666667	-4526
298.416660425	34.9166666667	-4412
298.499993641	34.9166666667	-4411
298.583326856	34.9166666667	-4479
298.666660072	34.9166666667	-4507
298.749993287	34.9166666667	-4545
298.833326503	34.9166666667	-4567
298.916659719	34.9166666667	-4517
298.999992934	34.9166666667	-4466
299.08332615	34.9166666667	-4514
299.166659365	34.9166666667	-4571
299.249992581	34.9166666667	-4571
299.333325796	34.9166666667	-4566
299.416659012	34.9166666667	-4555
299.499992228	34.9166666667	-4542
299.583325443	34.9166666667	-4527
299.666658659	34.9166666667	-4514
299.749991874	34.9166666667	-4504
299.83332509	34.9166666667	-4495
299.916658305	34.9166666667	-4505
299.999991521	34.9166666667	-4519
294	34.8333333333	-5016
294.083333216	34.8333333333	-5002
294.166666431	34.8333333333	-5001
294.249999647	34.8333333333	-5000
294.333332862	34.8333333333	-4998
294.416666078	34.8333333333	-4995
294.499999293	34.8333333333	-4993
294.583332509	34.8333333333	-4902
294.666665725	34.8333333333	-4898
294.74999894	34.8333333333	-4888
294.833332156	34.8333333333	-4902
294.916665371	34.8333333333	-4948
294.999998587	34.8333333333	-4994
295.083331802	34.8333333333	-4993
295.166665018	34.8333333333	-4919
295.249998234	34.8333333333	-4902
295.333331449	34.8333333333	-4931
295.416664665	34.8333333333	-4932
295.49999788	34.8333333333	-4941
295.583331096	34.8333333333	-4933
295.666664311	34.8333333333	-4933
295.749997527	34.8333333333	-4945
295.833330743	34.8333333333	-4966
295.916663958	34.8333333333	-4990
295.999997174	34.8333333333	-5005
296.083330389	34.8333333333	-5009
296.166663605	34.8333333333	-5000
296.24999682	34.8333333333	-5000
296.333330036	34.8333333333	-5007
296.416663251	34.8333333333	-4971
296.499996467	34.8333333333	-4930
296.583329683	34.8333333333	-4823
296.666662898	34.8333333333	-4822
296.749996114	34.8333333333	-5002
296.833329329	34.8333333333	-5001
296.916662545	34.8333333333	-5000
296.99999576	34.8333333333	-4999
297.083328976	34.8333333333	-4997
297.166662192	34.8333333333	-4996
297.249995407	34.8333333333	-4984
297.333328623	34.8333333333	-4992
297.416661838	34.8333333333	-4809
297.499995054	34.8333333333	-4807
297.583328269	34.8333333333	-4794
297.666661485	34.8333333333	-4790
297.749994701	34.8333333333	-4774
297.833327916	34.8333333333	-4745
297.916661132	34.8333333333	-4706
297.999994347	34.8333333333	-4666
298.083327563	34.8333333333	-4633
298.166660778	34.8333333333	-4598
298.249993994	34.8333333333	-4594
298.33332721	34.8333333333	-4410
298.416660425	34.8333333333	-4392
298.499993641	34.8333333333	-4404
298.583326856	34.8333333333	-4416
298.666660072	34.8333333333	-4445
298.749993287	34.8333333333	-4500
298.833326503	34.8333333333	-4559
298.916659719	34.8333333333	-4550
298.999992934	34.8333333333	-4538
299.08332615	34.8333333333	-4543
299.166659365	34.8333333333	-4582
299.249992581	34.8333333333	-4597
299.333325796	34.8333333333	-4580
299.416659012	34.8333333333	-4573
299.499992228	34.8333333333	-4565
299.583325443	34.8333333333	-4550
299.666658659	34.8333333333	-4532
299.749991874	34.8333333333	-4517
299.83332509	34.8333333333	-4509
299.916658305	34.8333333333	-4507
299.999991521	34.8333333333	-4512
294	34.75	-5058
294.083333216	34.75	-5058
294.166666431	34.75	-5026
294.249999647	34.75	-5047
294.333332862	34.75	-5090
294.416666078	34.75	-4997
294.499999293	34.75	-4995
294.583332509	34.75	-4902
294.666665725	34.75	-4903
294.74999894	34.75	-4904
294.833332156	34.75	-4905
294.916665371	34.75	-4996
294.999998587	34.75	-5001
295.083331802	34.75	-4996
295.166665018	34.75	-4949
295.249998234	34.75	-4814
295.333331449	34.75	-4949
295.416664665	34.75	-4995
295.49999788	34.75	-4995
295.583331096	34.75	-4965
295.666664311	34.75	-4943
295.749997527	34.75	-4941
295.833330743	34.75	-4968
295.916663958	34.75	-4995
295.999997174	34.75	-4999
296.083330389	34.75	-5004
296.166663605	34.75	-4997
296.24999682	34.75	-4996
296.333330036	34.75	-4996
296.416663251	34.75	-4996
296.499996467	34.75	-4961
296.583329683	34.75	-4922
296.666662898	34.75	-4917
296.749996114	34.75	-4965
296.833329329	34.75	-5012
296.916662545	34.75	-5015
296.99999576	34.75	-5015
297.083328976	34.75	-4999
297.166662192	34.75	-4996
297.249995407	34.75	-4993
297.333328623	34.75	-4989
297.416661838	34.75	-4895
297.499995054	34.75	-4802
297.583328269	34.75	-4800
297.666661485	34.75	-4731
297.749994701	34.75	-4747
297.833327916	34.75	-4753
297.916661132	34.75	-4745
297.999994347	34.75	-4688
